CROP_LABEL,CROP_ID,NDVI,DATE,QUERY_DATE,LATITUDE,LONGITUDE
Cotton,C006,0.3523809523809524,2023-01-11,2022-12-15,20.64412731,78.04566326
Cotton,C006,0.32221819499818777,2023-01-16,2022-12-15,20.64412731,78.04566326
Cotton,C006,0.319602795145274,2023-01-21,2022-12-15,20.64412731,78.04566326
Cotton,C006,0.31098986749805146,2023-01-26,2022-12-15,20.64412731,78.04566326
Cotton,C006,0.2442455242966752,2023-01-31,2022-12-15,20.64412731,78.04566326
Cotton,C006,0.2980030721966206,2023-02-05,2022-12-15,20.64412731,78.04566326
Cotton,C006,0.27672713238131996,2023-02-10,2022-12-15,20.64412731,78.04566326
Cotton,C006,0.24475524475524477,2023-02-15,2022-12-15,20.64412731,78.04566326
Cotton,C006,0.22794117647058823,2023-02-20,2022-12-15,20.64412731,78.04566326
Cotton,C006,0.20793534166054373,2023-02-25,2022-12-15,20.64412731,78.04566326
Cotton,C006,0.18906942392909898,2023-03-02,2022-12-15,20.64412731,78.04566326
Cotton,C006,-0.09109137782870237,2023-03-07,2022-12-15,20.64412731,78.04566326
Cotton,C006,0.1827956989247312,2023-03-12,2022-12-15,20.64412731,78.04566326
Cotton,C006,0.15384615384615385,2023-03-17,2022-12-15,20.64412731,78.04566326
Cotton,C006,0.16988062442607896,2023-03-22,2022-12-15,20.64412731,78.04566326
Cotton,C006,0.17537942664418213,2023-03-27,2022-12-15,20.64412731,78.04566326
Cotton,C006,0.15789473684210525,2023-04-01,2022-12-15,20.64412731,78.04566326
Cotton,C006,-0.02889576883384933,2023-04-06,2022-12-15,20.64412731,78.04566326
Cotton,C006,0.09786071916249431,2023-04-11,2022-12-15,20.64412731,78.04566326
Cotton,C006,0.11685994647636039,2023-04-16,2022-12-15,20.64412731,78.04566326
Cotton,C006,0.12702853945159484,2023-04-21,2022-12-15,20.64412731,78.04566326
Cotton,C007,-0.05731119442956615,2022-06-15,2022-12-15,20.64414345,78.04710762
Cotton,C007,0.4722598105548038,2022-09-03,2022-12-15,20.64414345,78.04710762
Cotton,C007,-0.0663265306122449,2022-09-18,2022-12-15,20.64414345,78.04710762
Cotton,C007,0.5426829268292683,2022-09-28,2022-12-15,20.64414345,78.04710762
Cotton,C007,0.617709065354884,2022-10-03,2022-12-15,20.64414345,78.04710762
Cotton,C007,-0.06158357771260997,2022-10-08,2022-12-15,20.64414345,78.04710762
Cotton,C007,0.7846153846153846,2022-10-18,2022-12-15,20.64414345,78.04710762
Cotton,C007,0.7438105489773951,2022-10-23,2022-12-15,20.64414345,78.04710762
Cotton,C007,0.753306342780027,2022-10-28,2022-12-15,20.64414345,78.04710762
Cotton,C007,0.797752808988764,2022-11-02,2022-12-15,20.64414345,78.04710762
Cotton,C007,0.7377602701181767,2022-11-07,2022-12-15,20.64414345,78.04710762
Cotton,C007,0.6293478260869565,2022-11-12,2022-12-15,20.64414345,78.04710762
Cotton,C007,0.5977591036414566,2022-11-17,2022-12-15,20.64414345,78.04710762
Cotton,C007,0.5495394920457717,2022-11-22,2022-12-15,20.64414345,78.04710762
Cotton,C007,0.5350926445816957,2022-11-27,2022-12-15,20.64414345,78.04710762
Cotton,C007,0.5185666060763439,2022-12-02,2022-12-15,20.64414345,78.04710762
Cotton,C007,0.45050761421319796,2022-12-17,2022-12-15,20.64414345,78.04710762
Cotton,C007,0.40722291407222916,2022-12-22,2022-12-15,20.64414345,78.04710762
Cotton,C007,0.39410852713178296,2022-12-27,2022-12-15,20.64414345,78.04710762
Cotton,C007,0.3952662721893491,2023-01-01,2022-12-15,20.64414345,78.04710762
Cotton,C007,0.4263565891472868,2023-01-06,2022-12-15,20.64414345,78.04710762
Cotton,C007,0.38200589970501475,2023-01-11,2022-12-15,20.64414345,78.04710762
Cotton,C007,0.33777925975325107,2023-01-16,2022-12-15,20.64414345,78.04710762
Cotton,C007,0.3476943789969707,2023-01-21,2022-12-15,20.64414345,78.04710762
Cotton,C007,0.3184668989547038,2023-01-26,2022-12-15,20.64414345,78.04710762
Cotton,C007,0.259748050389922,2023-01-31,2022-12-15,20.64414345,78.04710762
Cotton,C007,0.32166890982503366,2023-02-05,2022-12-15,20.64414345,78.04710762
Cotton,C007,0.3145478374836173,2023-02-10,2022-12-15,20.64414345,78.04710762
Cotton,C007,0.28434504792332266,2023-02-15,2022-12-15,20.64414345,78.04710762
Cotton,C007,0.27003699136868065,2023-02-20,2022-12-15,20.64414345,78.04710762
Cotton,C007,0.2550957381099444,2023-02-25,2022-12-15,20.64414345,78.04710762
Cotton,C007,0.21884317233154443,2023-03-02,2022-12-15,20.64414345,78.04710762
Cotton,C007,-0.12297209604153148,2023-03-07,2022-12-15,20.64414345,78.04710762
Cotton,C007,0.21642764015645372,2023-03-12,2022-12-15,20.64414345,78.04710762
Cotton,C007,0.20247295208655333,2023-03-17,2022-12-15,20.64414345,78.04710762
Cotton,C007,0.1625207296849088,2023-03-22,2022-12-15,20.64414345,78.04710762
Cotton,C007,0.17086330935251798,2023-03-27,2022-12-15,20.64414345,78.04710762
Cotton,C007,0.18662952646239556,2023-04-01,2022-12-15,20.64414345,78.04710762
Cotton,C007,0.051047120418848166,2023-04-06,2022-12-15,20.64414345,78.04710762
Cotton,C007,0.10871694417238002,2023-04-11,2022-12-15,20.64414345,78.04710762
Cotton,C007,0.1264591439688716,2023-04-16,2022-12-15,20.64414345,78.04710762
Cotton,C007,0.1372093023255814,2023-04-21,2022-12-15,20.64414345,78.04710762
Cotton,C007,-0.020432692307692308,2023-05-01,2022-12-15,20.64414345,78.04710762
Cotton,C008,-0.011528822055137845,2022-06-15,2022-12-15,20.64287421,78.04828516
Cotton,C008,0.58808385435822,2022-09-03,2022-12-15,20.64287421,78.04828516
Cotton,C008,0.010130246020260492,2022-09-18,2022-12-15,20.64287421,78.04828516
Cotton,C008,0.5141242937853108,2022-09-28,2022-12-15,20.64287421,78.04828516
Cotton,C008,0.3757628596338274,2022-10-03,2022-12-15,20.64287421,78.04828516
Cotton,C008,-0.05518169582772544,2022-10-08,2022-12-15,20.64287421,78.04828516
Cotton,C008,0.42758620689655175,2022-10-18,2022-12-15,20.64287421,78.04828516
Cotton,C008,0.4622453056332401,2022-10-23,2022-12-15,20.64287421,78.04828516
Cotton,C008,0.5088235294117647,2022-10-28,2022-12-15,20.64287421,78.04828516
Cotton,C008,0.5972413793103448,2022-11-02,2022-12-15,20.64287421,78.04828516
Cotton,C008,0.660275815674403,2022-11-07,2022-12-15,20.64287421,78.04828516
Cotton,C008,0.5617772367620207,2022-11-12,2022-12-15,20.64287421,78.04828516
Cotton,C008,0.540650406504065,2022-11-17,2022-12-15,20.64287421,78.04828516
Cotton,C008,0.48807854137447404,2022-11-22,2022-12-15,20.64287421,78.04828516
Cotton,C008,0.510420346167432,2022-11-27,2022-12-15,20.64287421,78.04828516
Cotton,C008,0.5045395590142672,2022-12-02,2022-12-15,20.64287421,78.04828516
Cotton,C008,0.5811293781272338,2022-12-17,2022-12-15,20.64287421,78.04828516
Cotton,C008,0.543661971830986,2022-12-22,2022-12-15,20.64287421,78.04828516
Cotton,C008,0.5280276816608996,2022-12-27,2022-12-15,20.64287421,78.04828516
Cotton,C008,0.5618786424408639,2023-01-01,2022-12-15,20.64287421,78.04828516
Cotton,C008,0.62,2023-01-06,2022-12-15,20.64287421,78.04828516
Cotton,C008,0.5449275362318841,2023-01-11,2022-12-15,20.64287421,78.04828516
Cotton,C008,0.429724277067922,2023-01-16,2022-12-15,20.64287421,78.04828516
Cotton,C008,0.4605353466026081,2023-01-21,2022-12-15,20.64287421,78.04828516
Cotton,C008,0.3859036985345429,2023-01-26,2022-12-15,20.64287421,78.04828516
Cotton,C008,0.2839210998206814,2023-01-31,2022-12-15,20.64287421,78.04828516
Cotton,C008,0.368135593220339,2023-02-05,2022-12-15,20.64287421,78.04828516
Cotton,C008,0.32935323383084575,2023-02-10,2022-12-15,20.64287421,78.04828516
Cotton,C008,0.31443298969072164,2023-02-15,2022-12-15,20.64287421,78.04828516
Cotton,C008,0.28176100628930817,2023-02-20,2022-12-15,20.64287421,78.04828516
Cotton,C008,0.25780771586037965,2023-02-25,2022-12-15,20.64287421,78.04828516
Cotton,C008,0.235752849430114,2023-03-02,2022-12-15,20.64287421,78.04828516
Cotton,C008,-0.12017416545718433,2023-03-07,2022-12-15,20.64287421,78.04828516
Cotton,C008,0.21951219512195122,2023-03-12,2022-12-15,20.64287421,78.04828516
Cotton,C008,0.20348837209302326,2023-03-17,2022-12-15,20.64287421,78.04828516
Cotton,C008,0.19402985074626866,2023-03-22,2022-12-15,20.64287421,78.04828516
Cotton,C008,0.15052888527257932,2023-03-27,2022-12-15,20.64287421,78.04828516
Cotton,C008,0.13055365686944634,2023-04-01,2022-12-15,20.64287421,78.04828516
Cotton,C008,0.016129032258064516,2023-04-06,2022-12-15,20.64287421,78.04828516
Cotton,C008,0.09192645883293366,2023-04-11,2022-12-15,20.64287421,78.04828516
Cotton,C008,0.10812943962115233,2023-04-16,2022-12-15,20.64287421,78.04828516
Cotton,C009,-0.029097963142580018,2022-06-15,2022-12-15,20.64496382,78.04877773
Cotton,C009,0.24535679374389052,2022-09-03,2022-12-15,20.64496382,78.04877773
Cotton,C009,-0.04854368932038835,2022-09-18,2022-12-15,20.64496382,78.04877773
Cotton,C009,0.48755884330867516,2022-09-28,2022-12-15,20.64496382,78.04877773
Cotton,C009,0.481111903064861,2022-10-03,2022-12-15,20.64496382,78.04877773
Cotton,C009,-0.054474708171206226,2022-10-08,2022-12-15,20.64496382,78.04877773
Cotton,C009,0.6760475297060663,2022-10-18,2022-12-15,20.64496382,78.04877773
Cotton,C009,0.630759453447728,2022-10-23,2022-12-15,20.64496382,78.04877773
Cotton,C009,0.6647058823529411,2022-10-28,2022-12-15,20.64496382,78.04877773
Cotton,C009,0.6672030897972321,2022-11-02,2022-12-15,20.64496382,78.04877773
Cotton,C009,0.5895424836601307,2022-11-07,2022-12-15,20.64496382,78.04877773
Cotton,C009,0.5419126328217237,2022-11-12,2022-12-15,20.64496382,78.04877773
Cotton,C009,0.4914004914004914,2022-11-17,2022-12-15,20.64496382,78.04877773
Cotton,C009,0.4707861731416335,2022-11-22,2022-12-15,20.64496382,78.04877773
Cotton,C009,0.43138461538461537,2022-11-27,2022-12-15,20.64496382,78.04877773
Cotton,C009,0.43024618991793667,2022-12-02,2022-12-15,20.64496382,78.04877773
Cotton,C009,0.3641379310344828,2022-12-17,2022-12-15,20.64496382,78.04877773
Cotton,C009,0.3421838698971125,2022-12-22,2022-12-15,20.64496382,78.04877773
Cotton,C009,0.3233959818535321,2022-12-27,2022-12-15,20.64496382,78.04877773
Cotton,C009,0.33807829181494664,2023-01-01,2022-12-15,20.64496382,78.04877773
Cotton,C009,0.41130091984231276,2023-01-06,2022-12-15,20.64496382,78.04877773
Cotton,C009,0.32111436950146627,2023-01-11,2022-12-15,20.64496382,78.04877773
Cotton,C009,0.28249336870026526,2023-01-16,2022-12-15,20.64496382,78.04877773
Cotton,C009,0.32653061224489793,2023-01-21,2022-12-15,20.64496382,78.04877773
Cotton,C009,0.2948453608247423,2023-01-26,2022-12-15,20.64496382,78.04877773
Cotton,C009,0.23152107513744655,2023-01-31,2022-12-15,20.64496382,78.04877773
Cotton,C009,0.28542094455852157,2023-02-05,2022-12-15,20.64496382,78.04877773
Cotton,C009,0.2546916890080429,2023-02-10,2022-12-15,20.64496382,78.04877773
Cotton,C009,0.26174496644295303,2023-02-15,2022-12-15,20.64496382,78.04877773
Cotton,C009,0.24213230571612074,2023-02-20,2022-12-15,20.64496382,78.04877773
Cotton,C009,0.2270967741935484,2023-02-25,2022-12-15,20.64496382,78.04877773
Cotton,C009,0.22747321991178324,2023-03-02,2022-12-15,20.64496382,78.04877773
Cotton,C009,-0.15522388059701492,2023-03-07,2022-12-15,20.64496382,78.04877773
Cotton,C009,0.21768251841929,2023-03-12,2022-12-15,20.64496382,78.04877773
Cotton,C009,0.19225037257824143,2023-03-17,2022-12-15,20.64496382,78.04877773
Cotton,C009,0.16653875671527243,2023-03-22,2022-12-15,20.64496382,78.04877773
Cotton,C009,0.12749615975422426,2023-03-27,2022-12-15,20.64496382,78.04877773
Cotton,C009,0.10179640718562874,2023-04-01,2022-12-15,20.64496382,78.04877773
Cotton,C009,0.33086648165279064,2023-04-06,2022-12-15,20.64496382,78.04877773
Cotton,C009,0.06732117812061711,2023-04-11,2022-12-15,20.64496382,78.04877773
Cotton,C009,0.08100748808713411,2023-04-16,2022-12-15,20.64496382,78.04877773
Cotton,C009,0.0681992337164751,2023-04-21,2022-12-15,20.64496382,78.04877773
Cotton,C009,0.09455808568120416,2023-05-01,2022-12-15,20.64496382,78.04877773
Cotton,C009,0.04905660377358491,2023-05-06,2022-12-15,20.64496382,78.04877773
