CROP_LABEL,CROP_ID,NDVI,DATE,QUERY_DATE,LATITUDE,LONGITUDE
Onion,O001,0.1598173515981735,2023-10-31,2024-03-15,19.22551556443159,73.88108607357499
Onion,O001,0.17822838847385272,2023-11-15,2024-03-15,19.22551556443159,73.88108607357499
Onion,O001,0.18778280542986425,2023-11-20,2024-03-15,19.22551556443159,73.88108607357499
Onion,O001,0.2092130518234165,2023-12-10,2024-03-15,19.22551556443159,73.88108607357499
Onion,O001,0.2030798845043311,2023-12-15,2024-03-15,19.22551556443159,73.88108607357499
Onion,O001,0.20854526958290945,2023-12-25,2024-03-15,19.22551556443159,73.88108607357499
Onion,O001,0.252,2023-12-30,2024-03-15,19.22551556443159,73.88108607357499
Onion,O001,0.32862745098039214,2024-01-04,2024-03-15,19.22551556443159,73.88108607357499
Onion,O001,0.5018450184501845,2024-01-14,2024-03-15,19.22551556443159,73.88108607357499
Onion,O001,0.5977443609022557,2024-01-19,2024-03-15,19.22551556443159,73.88108607357499
Onion,O001,0.7325769854132901,2024-02-03,2024-03-15,19.22551556443159,73.88108607357499
Onion,O001,0.7638888888888888,2024-02-08,2024-03-15,19.22551556443159,73.88108607357499
Onion,O001,0.7946666666666666,2024-02-18,2024-03-15,19.22551556443159,73.88108607357499
Onion,O001,0.8162668227033353,2024-02-23,2024-03-15,19.22551556443159,73.88108607357499
Onion,O001,0.6462809917355372,2024-02-28,2024-03-15,19.22551556443159,73.88108607357499
Onion,O001,0.7878103837471784,2024-03-04,2024-03-15,19.22551556443159,73.88108607357499
Onion,O001,0.740506329113924,2024-03-09,2024-03-15,19.22551556443159,73.88108607357499
Onion,O001,0.6430020283975659,2024-03-14,2024-03-15,19.22551556443159,73.88108607357499
Onion,O001,0.6570071258907363,2024-03-19,2024-03-15,19.22551556443159,73.88108607357499
Onion,O001,0.5663486556808326,2024-03-24,2024-03-15,19.22551556443159,73.88108607357499
Onion,O001,0.25365649811951524,2024-04-03,2024-03-15,19.22551556443159,73.88108607357499
Onion,O001,0.1557285873192436,2024-04-08,2024-03-15,19.22551556443159,73.88108607357499
Onion,O001,0.16337885685381892,2024-04-13,2024-03-15,19.22551556443159,73.88108607357499
Onion,O001,0.16535433070866143,2024-04-18,2024-03-15,19.22551556443159,73.88108607357499
Onion,O002,0.18095238095238095,2023-11-15,2024-03-15,19.225495303456796,73.88141866748624
Onion,O002,0.18561710398445092,2023-11-20,2024-03-15,19.225495303456796,73.88141866748624
Onion,O002,0.15858208955223882,2023-12-10,2024-03-15,19.225495303456796,73.88141866748624
Onion,O002,0.21035892776010903,2023-12-15,2024-03-15,19.225495303456796,73.88141866748624
Onion,O002,0.2084534101825168,2023-12-25,2024-03-15,19.225495303456796,73.88141866748624
